10% Retina,50% Retina,10% Vitreous,50% Vitreous,10% Aqueous,50% Aqueous,Dose,K_D Value,K_off Value,R_C=5.1 Multiplier,del_R=1.25 Multiplier,DDS_Geometry,Total R1,Total R2,Total delR,Fraction PCL,Dataset
14.9007450372519,37.0018500925046,35.4017700885044,51.5025751287564,34.4017200860043,51.0025501275064,0.34,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
15.2007600380019,37.3018650932547,35.7017850892545,51.8025901295065,34.7017350867543,51.4025701285064,0.35,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
15.5007750387519,37.6018800940047,36.0018000900045,52.1026051302565,35.0017500875044,51.7025851292565,0.36,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
15.800790039502,37.9018950947547,36.3018150907545,52.4026201310066,35.3017650882544,51.9025951297565,0.37,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
16.100805040252,38.2019100955048,36.6018300915046,52.7026351317566,35.6017800890044,52.2026101305065,0.38,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
16.400820041002,38.4019200960048,36.8018400920046,52.9026451322566,35.9017950897545,52.5026251312566,0.39,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
16.7008350417521,38.7019350967548,37.1018550927546,53.2026601330067,36.1018050902545,52.8026401320066,0.4,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
16.9008450422521,39.0019500975049,37.4018700935047,53.5026751337567,36.4018200910046,53.0026501325066,0.41,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
17.2008600430022,39.2019600980049,37.6018800940047,53.7026851342567,36.6018300915046,53.3026651332567,0.42,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
17.4008700435022,39.5019750987549,37.9018950947547,54.0027001350067,36.9018450922546,53.5026751337567,0.43,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
17.7008850442522,39.701985099255,38.1019050952548,54.2027101355068,37.1018550927546,53.8026901345067,0.44,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
17.9008950447522,40.002000100005,38.4019200960048,54.5027251362568,37.4018700935047,54.0027001350067,0.45,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
18.2009100455023,40.202010100505,38.6019300965048,54.7027351367568,37.6018800940047,54.3027151357568,0.46,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
18.4009200460023,40.402020101005,38.8019400970049,54.9027451372569,37.8018900945047,54.5027251362568,0.47,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
18.6009300465023,40.7020351017551,39.0019500975049,55.1027551377569,38.1019050952548,54.7027351367568,0.48,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
18.8009400470023,40.9020451022551,39.3019650982549,55.4027701385069,38.3019150957548,54.9027451372569,0.49,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
19.1009550477524,41.1020551027551,39.5019750987549,55.602780139007,38.5019250962548,55.1027551377569,0.5,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
19.3009650482524,41.3020651032552,39.701985099255,55.802790139507,38.7019350967548,55.3027651382569,0.51,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
19.5009750487524,41.5020751037552,39.901995099755,56.002800140007,38.9019450972549,55.602780139007,0.52,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
19.7009850492525,41.7020851042552,40.102005100255,56.202810140507,39.1019550977549,55.802790139507,0.53,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
19.9009950497525,41.9020951047552,40.302015100755,56.402820141007,39.3019650982549,56.002800140007,0.54,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
20.1010050502525,42.1021051052553,40.5020251012551,56.6028301415071,39.5019750987549,56.202810140507,0.55,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
20.3010150507525,42.3021151057553,40.7020351017551,56.8028401420071,39.701985099255,56.302815140757,0.56,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
20.5010250512526,42.5021251062553,40.9020451022551,57.0028501425071,39.901995099755,56.5028251412571,0.57,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
20.7010350517526,42.7021351067553,41.1020551027551,57.2028601430072,40.102005100255,56.7028351417571,0.58,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
20.9010450522526,42.9021451072554,41.2020601030052,57.3028651432572,40.202010100505,56.9028451422571,0.59,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
21.0010500525026,43.1021551077554,41.4020701035052,57.5028751437572,40.402020101005,57.1028551427571,0.6,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
21.2010600530026,43.3021651082554,41.6020801040052,57.7028851442572,40.6020301015051,57.3028651432572,0.61,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
21.4010700535027,43.4021701085054,41.8020901045052,57.9028951447572,40.8020401020051,57.4028701435072,0.62,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
21.6010800540027,43.6021801090055,41.9020951047552,58.0029001450073,40.9020451022551,57.6028801440072,0.63,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
21.7010850542527,43.8021901095055,42.1021051052553,58.2029101455073,41.1020551027551,57.8028901445072,0.64,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
21.9010950547527,43.9021951097555,42.3021151057553,58.4029201460073,41.3020651032552,57.9028951447572,0.65,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
22.1011050552528,44.1022051102555,42.4021201060053,58.5029251462573,41.4020701035052,58.1029051452573,0.66,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
22.2011100555028,44.3022151107555,42.6021301065053,58.7029351467573,41.6020801040052,58.3029151457573,0.67,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
22.4011200560028,44.4022201110055,42.7021351067553,58.9029451472574,41.7020851042552,58.4029201460073,0.68,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
22.5011250562528,44.6022301115056,42.9021451072554,59.0029501475074,41.9020951047552,58.6029301465073,0.69,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
22.7011350567528,44.7022351117556,43.0021501075054,59.2029601480074,42.0021001050052,58.7029351467573,0.7,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
22.9011450572529,44.9022451122556,43.2021601080054,59.3029651482574,42.2021101055053,58.9029451472574,0.71,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
23.0011500575029,45.0022501125056,43.3021651082554,59.5029751487574,42.3021151057553,59.0029501475074,0.72,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
23.2011600580029,45.2022601130057,43.5021751087554,59.6029801490075,42.5021251062553,59.2029601480074,0.73,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
23.3011650582529,45.3022651132557,43.6021801090055,59.8029901495075,42.6021301065053,59.3029651482574,0.74,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
23.4011700585029,45.5022751137557,43.8021901095055,59.9029951497575,42.8021401070053,59.5029751487574,0.75,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
23.6011800590029,45.6022801140057,43.9021951097555,60.0030001500075,42.9021451072554,59.6029801490075,0.76,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
23.701185059253,45.8022901145057,44.1022051102555,60.2030101505075,43.1021551077554,59.7029851492575,0.77,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
23.901195059753,45.9022951147557,44.2022101105055,60.3030151507575,43.2021601080054,59.9029951497575,0.78,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
24.001200060003,46.0023001150058,44.3022151107555,60.5030251512576,43.3021651082554,60.0030001500075,0.79,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
24.101205060253,46.2023101155058,44.5022251112556,60.6030301515076,43.5021751087554,60.1030051502575,0.8,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
24.301215060753,46.3023151157558,44.6022301115056,60.7030351517576,43.6021801090055,60.3030151507575,0.81,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
24.4012200610031,46.4023201160058,44.7022351117556,60.9030451522576,43.7021851092555,60.4030201510076,0.82,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
24.5012250612531,46.6023301165058,44.9022451122556,61.0030501525076,43.9021951097555,60.5030251512576,0.83,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
24.7012350617531,46.7023351167558,45.0022501125056,61.1030551527576,44.0022001100055,60.7030351517576,0.84,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
24.8012400620031,46.8023401170058,45.1022551127556,61.2030601530076,44.1022051102555,60.8030401520076,0.85,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
24.9012450622531,47.0023501175059,45.2022601130057,61.4030701535077,44.2022101105055,60.9030451522576,0.86,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
25.0012500625031,47.1023551177559,45.4022701135057,61.5030751537577,44.4022201110055,61.0030501525076,0.87,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
25.2012600630032,47.2023601180059,45.5022751137557,61.6030801540077,44.5022251112556,61.2030601530076,0.88,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
25.3012650632532,47.3023651182559,45.6022801140057,61.7030851542577,44.6022301115056,61.3030651532577,0.89,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
25.4012700635032,47.5023751187559,45.7022851142557,61.8030901545077,44.7022351117556,61.4030701535077,0.9,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
25.5012750637532,47.602380119006,45.8022901145057,62.0031001550078,44.8022401120056,61.5030751537577,0.91,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
25.7012850642532,47.702385119256,46.0023001150058,62.1031051552578,45.0022501125056,61.6030801540077,0.92,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
25.8012900645032,47.802390119506,46.1023051152558,62.2031101555078,45.1022551127556,61.8030901545077,0.93,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
25.9012950647532,47.902395119756,46.2023101155058,62.3031151557578,45.2022601130057,61.9030951547577,0.94,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
26.0013000650032,48.002400120006,46.3023151157558,62.4031201560078,45.3022651132557,62.0031001550078,0.95,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
26.1013050652533,48.202410120506,46.4023201160058,62.5031251562578,45.4022701135057,62.1031051552578,0.96,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
26.2013100655033,48.302415120756,46.5023251162558,62.7031351567578,45.5022751137557,62.2031101555078,0.97,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
26.3013150657533,48.4024201210061,46.6023301165058,62.8031401570079,45.6022801140057,62.3031151557578,0.98,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
26.4013200660033,48.5024251212561,46.7023351167558,62.9031451572579,45.7022851142557,62.4031201560078,0.99,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
26.6013300665033,48.6024301215061,46.8023401170058,63.0031501575079,45.8022901145057,62.5031251562578,1,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
26.7013350667533,48.7024351217561,47.0023501175059,63.1031551577579,45.9022951147557,62.6031301565078,1.01,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
26.8013400670034,48.8024401220061,47.1023551177559,63.2031601580079,46.1023051152558,62.7031351567578,1.02,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
26.9013450672534,48.9024451222561,47.2023601180059,63.3031651582579,46.2023101155058,62.8031401570079,1.03,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
27.0013500675034,49.0024501225061,47.3023651182559,63.4031701585079,46.3023151157558,62.9031451572579,1.04,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
27.1013550677534,49.1024551227561,47.4023701185059,63.5031751587579,46.4023201160058,63.1031551577579,1.05,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
27.2013600680034,49.2024601230061,47.5023751187559,63.6031801590079,46.5023251162558,63.2031601580079,1.06,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
27.3013650682534,49.3024651232562,47.602380119006,63.703185159258,46.6023301165058,63.3031651582579,1.07,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
27.4013700685034,49.4024701235062,47.702385119256,63.803190159508,46.7023351167558,63.4031701585079,1.08,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
27.5013750687534,49.5024751237562,47.802390119506,63.903195159758,46.8023401170058,63.4031701585079,1.09,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
27.6013800690035,49.6024801240062,47.902395119756,64.003200160008,46.9023451172559,63.5031751587579,1.1,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
27.7013850692535,49.7024851242562,48.002400120006,64.103205160258,47.0023501175059,63.6031801590079,1.11,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
27.8013900695035,49.8024901245062,48.102405120256,64.203210160508,47.0023501175059,63.703185159258,1.12,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
27.9013950697535,49.9024951247562,48.202410120506,64.303215160758,47.1023551177559,63.803190159508,1.13,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
28.0014000700035,50.0025001250063,48.202410120506,64.4032201610081,47.2023601180059,63.903195159758,1.14,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
28.1014050702535,50.1025051252563,48.302415120756,64.5032251612581,47.3023651182559,64.003200160008,1.15,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
28.2014100705035,50.2025101255063,48.4024201210061,64.6032301615081,47.4023701185059,64.103205160258,1.16,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
28.2014100705035,50.3025151257563,48.5024251212561,64.7032351617581,47.5023751187559,64.203210160508,1.17,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
28.3014150707535,50.4025201260063,48.6024301215061,64.7032351617581,47.602380119006,64.303215160758,1.18,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
28.4014200710035,50.5025251262563,48.7024351217561,64.8032401620081,47.702385119256,64.4032201610081,1.19,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
28.5014250712536,50.6025301265063,48.8024401220061,64.9032451622581,47.802390119506,64.5032251612581,1.2,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
28.6014300715036,50.6025301265063,48.9024451222561,65.0032501625081,47.902395119756,64.6032301615081,1.21,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
28.7014350717536,50.7025351267563,49.0024501225061,65.1032551627581,48.002400120006,64.7032351617581,1.22,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
28.8014400720036,50.8025401270064,49.1024551227561,65.2032601630082,48.002400120006,64.7032351617581,1.23,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
28.9014450722536,50.9025451272564,49.1024551227561,65.3032651632582,48.102405120256,64.8032401620081,1.24,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
29.0014500725036,51.0025501275064,49.2024601230061,65.4032701635082,48.202410120506,64.9032451622581,1.25,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
29.0014500725036,51.1025551277564,49.3024651232562,65.5032751637582,48.302415120756,65.0032501625081,1.26,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
29.1014550727536,51.2025601280064,49.4024701235062,65.5032751637582,48.4024201210061,65.1032551627581,1.27,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
29.2014600730036,51.3025651282564,49.5024751237562,65.6032801640082,48.5024251212561,65.2032601630082,1.28,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
29.3014650732537,51.3025651282564,49.6024801240062,65.7032851642582,48.6024301215061,65.3032651632582,1.29,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
29.4014700735037,51.4025701285064,49.7024851242562,65.8032901645082,48.6024301215061,65.3032651632582,1.3,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
29.5014750737537,51.5025751287564,49.7024851242562,65.9032951647582,48.7024351217561,65.4032701635082,1.31,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
29.6014800740037,51.6025801290064,49.8024901245062,65.9032951647582,48.8024401220061,65.5032751637582,1.32,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
29.6014800740037,51.7025851292565,49.9024951247562,66.0033001650083,48.9024451222561,65.6032801640082,1.33,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
29.7014850742537,51.8025901295065,50.0025001250063,66.1033051652583,49.0024501225061,65.7032851642582,1.34,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
29.8014900745037,51.8025901295065,50.1025051252563,66.2033101655083,49.0024501225061,65.7032851642582,1.35,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
29.9014950747537,51.9025951297565,50.1025051252563,66.3033151657583,49.1024551227561,65.8032901645082,1.36,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
30.0015000750038,52.0026001300065,50.2025101255063,66.3033151657583,49.2024601230061,65.9032951647582,1.37,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
30.0015000750038,52.1026051302565,50.3025151257563,66.4033201660083,49.3024651232562,66.0033001650083,1.38,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
30.1015050752538,52.1026051302565,50.4025201260063,66.5033251662583,49.4024701235062,66.1033051652583,1.39,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
30.2015100755038,52.2026101305065,50.4025201260063,66.6033301665083,49.4024701235062,66.1033051652583,1.4,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
30.3015150757538,52.3026151307565,50.5025251262563,66.7033351667583,49.5024751237562,66.2033101655083,1.41,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
30.3015150757538,52.4026201310066,50.6025301265063,66.7033351667583,49.6024801240062,66.3033151657583,1.42,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
30.4015200760038,52.5026251312566,50.7025351267563,66.8033401670083,49.7024851242562,66.4033201660083,1.43,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
30.5015250762538,52.5026251312566,50.7025351267563,66.9033451672584,49.7024851242562,66.4033201660083,1.44,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
30.6015300765038,52.6026301315066,50.8025401270064,67.0033501675084,49.8024901245062,66.5033251662583,1.45,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
30.6015300765038,52.7026351317566,50.9025451272564,67.0033501675084,49.9024951247562,66.6033301665083,1.46,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
30.7015350767538,52.8026401320066,51.0025501275064,67.1033551677584,49.9024951247562,66.7033351667583,1.47,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
30.8015400770038,52.8026401320066,51.0025501275064,67.2033601680084,50.0025001250063,66.7033351667583,1.48,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
30.9015450772539,52.9026451322566,51.1025551277564,67.2033601680084,50.1025051252563,66.8033401670083,1.49,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
30.9015450772539,53.0026501325066,51.2025601280064,67.3033651682584,50.2025101255063,66.9033451672584,1.5,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
31.0015500775039,53.0026501325066,51.3025651282564,67.4033701685084,50.2025101255063,66.9033451672584,1.51,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
31.1015550777539,53.1026551327566,51.3025651282564,67.5033751687584,50.3025151257563,67.0033501675084,1.52,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
31.1015550777539,53.2026601330067,51.4025701285064,67.5033751687584,50.4025201260063,67.1033551677584,1.53,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
31.2015600780039,53.3026651332567,51.5025751287564,67.6033801690084,50.4025201260063,67.2033601680084,1.54,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
31.3015650782539,53.3026651332567,51.5025751287564,67.7033851692585,50.5025251262563,67.2033601680084,1.55,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
31.4015700785039,53.4026701335067,51.6025801290064,67.7033851692585,50.6025301265063,67.3033651682584,1.56,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
31.4015700785039,53.5026751337567,51.7025851292565,67.8033901695085,50.7025351267563,67.4033701685084,1.57,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
31.5015750787539,53.5026751337567,51.7025851292565,67.9033951697585,50.7025351267563,67.4033701685084,1.58,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
31.6015800790039,53.6026801340067,51.8025901295065,67.9033951697585,50.8025401270064,67.5033751687584,1.59,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
31.6015800790039,53.7026851342567,51.9025951297565,68.0034001700085,50.9025451272564,67.6033801690084,1.6,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
31.701585079254,53.7026851342567,51.9025951297565,68.1034051702585,50.9025451272564,67.6033801690084,1.61,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
31.801590079504,53.8026901345067,52.0026001300065,68.1034051702585,51.0025501275064,67.7033851692585,1.62,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
31.801590079504,53.9026951347567,52.1026051302565,68.2034101705085,51.1025551277564,67.8033901695085,1.63,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
31.901595079754,53.9026951347567,52.1026051302565,68.3034151707585,51.1025551277564,67.8033901695085,1.64,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
32.001600080004,54.0027001350067,52.2026101305065,68.3034151707585,51.2025601280064,67.9033951697585,1.65,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
32.001600080004,54.1027051352568,52.3026151307565,68.4034201710085,51.3025651282564,68.0034001700085,1.66,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
32.101605080254,54.1027051352568,52.3026151307565,68.5034251712586,51.3025651282564,68.0034001700085,1.67,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
32.201610080504,54.2027101355068,52.4026201310066,68.5034251712586,51.4025701285064,68.1034051702585,1.68,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
32.201610080504,54.3027151357568,52.5026251312566,68.6034301715086,51.4025701285064,68.2034101705085,1.69,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
32.301615080754,54.3027151357568,52.5026251312566,68.7034351717586,51.5025751287564,68.2034101705085,1.7,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
32.301615080754,54.4027201360068,52.6026301315066,68.7034351717586,51.6025801290064,68.3034151707585,1.71,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
32.401620081004,54.4027201360068,52.6026301315066,68.8034401720086,51.6025801290064,68.3034151707585,1.72,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
32.5016250812541,54.5027251362568,52.7026351317566,68.9034451722586,51.7025851292565,68.4034201710085,1.73,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
32.5016250812541,54.6027301365068,52.8026401320066,68.9034451722586,51.8025901295065,68.5034251712586,1.74,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
32.6016300815041,54.6027301365068,52.8026401320066,69.0034501725086,51.8025901295065,68.5034251712586,1.75,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
32.7016350817541,54.7027351367568,52.9026451322566,69.0034501725086,51.9025951297565,68.6034301715086,1.76,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
32.7016350817541,54.8027401370069,53.0026501325066,69.1034551727586,51.9025951297565,68.6034301715086,1.77,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
32.8016400820041,54.8027401370069,53.0026501325066,69.2034601730087,52.0026001300065,68.7034351717586,1.78,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
32.8016400820041,54.9027451372569,53.1026551327566,69.2034601730087,52.1026051302565,68.8034401720086,1.79,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
32.9016450822541,54.9027451372569,53.1026551327566,69.3034651732587,52.1026051302565,68.8034401720086,1.8,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
33.0016500825041,55.0027501375069,53.2026601330067,69.3034651732587,52.2026101305065,68.9034451722586,1.81,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
33.0016500825041,55.1027551377569,53.3026651332567,69.4034701735087,52.2026101305065,68.9034451722586,1.82,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
33.1016550827541,55.1027551377569,53.3026651332567,69.5034751737587,52.3026151307565,69.0034501725086,1.83,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
33.1016550827541,55.2027601380069,53.4026701335067,69.5034751737587,52.3026151307565,69.1034551727586,1.84,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
33.2016600830041,55.2027601380069,53.4026701335067,69.6034801740087,52.4026201310066,69.1034551727586,1.85,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
33.3016650832542,55.3027651382569,53.5026751337567,69.6034801740087,52.5026251312566,69.2034601730087,1.86,19000,0.864,0,0,NaN,NaN,NaN,0,NaN,Without_DDS_dose
